Origen_Continente;Origen;Destino;Destino_Provincia;Anyo;Mes;Mes_Nombre;Tiempo_Medio_Estancia;Gasto_Medio_Diario_PorVisitante;Total_Turistas;Total_Pernoctaciones
América;Colombia;Castilla y León;Salamanca;2020;1;Enero;14,5;94,64;125;1813
América;Colombia;Castilla y León;Salamanca;2020;2;Febrero;10,6;94,64;85;901
América;Colombia;Castilla y León;Salamanca;2020;3;Marzo;12,2;94,64;65;793
América;Colombia;Castilla y León;Salamanca;2020;4;Abril;18,7;94,64;31;580
América;Colombia;Castilla y León;Salamanca;2020;10;Octubre;12,7;94,64;31;394
América;Colombia;Castilla y León;Segovia;2020;1;Enero;13,6;94,64;86;1170
América;Colombia;Castilla y León;Segovia;2020;2;Febrero;9,4;94,64;70;658
América;Colombia;Castilla y León;Segovia;2020;3;Marzo;9,3;94,64;45;419
América;Colombia;Castilla y León;Soria;2020;1;Enero;12,8;94,64;42;538
América;Colombia;Castilla y León;Soria;2020;2;Febrero;12,9;94,64;37;477
América;Colombia;Castilla y León;Valladolid;2020;1;Enero;14,7;94,64;153;2249
América;Colombia;Castilla y León;Valladolid;2020;2;Febrero;10,7;94,64;103;1102
América;Colombia;Castilla y León;Valladolid;2020;3;Marzo;11,1;94,64;97;1077
América;Colombia;Castilla y León;Valladolid;2020;4;Abril;13,4;94,64;58;777
América;Colombia;Castilla y León;Valladolid;2020;5;Mayo;14,6;94,64;48;701
América;Colombia;Castilla y León;Valladolid;2020;6;Junio;12,8;94,64;59;755
América;Colombia;Castilla y León;Valladolid;2020;7;Julio;17,6;94,64;54;950
América;Colombia;Castilla y León;Valladolid;2020;8;Agosto;14,6;94,64;32;467
América;Colombia;Castilla y León;Valladolid;2020;9;Septiembre;12,5;94,64;44;550
América;Colombia;Castilla y León;Valladolid;2020;10;Octubre;14,8;94,64;30;444
América;Colombia;Castilla y León;Valladolid;2020;11;Noviembre;9,5;94,64;31;295
América;Colombia;Castilla y León;Valladolid;2020;12;Diciembre;17,4;94,64;41;713
América;Colombia;Castilla y León;Zamora;2020;1;Enero;14,1;94,64;31;437
América;Colombia;Castilla y León;Ávila;2020;1;Enero;13,4;94,64;79;1059
América;Colombia;Castilla y León;Ávila;2020;2;Febrero;10,6;94,64;52;551
América;Colombia;Castilla y León;Burgos;2021;2;Febrero;6,4;106,9;31;198
América;Colombia;Castilla y León;Burgos;2021;4;Abril;10;106,9;34;340
América;Colombia;Castilla y León;Burgos;2021;5;Mayo;4,7;106,9;42;197
América;Colombia;Castilla y León;Burgos;2021;6;Junio;10,2;106,9;38;388
América;Colombia;Castilla y León;Burgos;2021;7;Julio;6,2;106,9;66;409
América;Colombia;Castilla y León;Burgos;2021;8;Agosto;10,7;106,9;62;663
América;Colombia;Castilla y León;Burgos;2021;9;Septiembre;8,3;106,9;56;465
América;Colombia;Castilla y León;Burgos;2021;10;Octubre;8,4;106,9;103;865
América;Colombia;Castilla y León;Burgos;2021;11;Noviembre;6,2;106,9;102;632
América;Colombia;Castilla y León;Burgos;2021;12;Diciembre;8,1;106,9;95;770
América;Colombia;Castilla y León;León;2021;5;Mayo;9,8;106,9;34;333
América;Colombia;Castilla y León;León;2021;8;Agosto;11,5;106,9;48;552
América;Colombia;Castilla y León;León;2021;9;Septiembre;8;106,9;38;304
América;Colombia;Castilla y León;León;2021;10;Octubre;8;106,9;50;400
América;Colombia;Castilla y León;León;2021;11;Noviembre;7,4;106,9;97;718
América;Colombia;Castilla y León;León;2021;12;Diciembre;8,5;106,9;96;816
América;Colombia;Castilla y León;Salamanca;2021;7;Julio;7;106,9;62;434
América;Colombia;Castilla y León;Salamanca;2021;8;Agosto;10,5;106,9;33;347
América;Colombia;Castilla y León;Salamanca;2021;9;Septiembre;9;106,9;41;369
América;Colombia;Castilla y León;Salamanca;2021;10;Octubre;7,2;106,9;75;540
América;Colombia;Castilla y León;Salamanca;2021;11;Noviembre;8,7;106,9;77;670
América;Colombia;Castilla y León;Salamanca;2021;12;Diciembre;6,8;106,9;73;496
América;Colombia;Castilla y León;Segovia;2021;7;Julio;3,5;106,9;37;130
América;Colombia;Castilla y León;Segovia;2021;8;Agosto;12,3;106,9;35;431
América;Colombia;Castilla y León;Segovia;2021;9;Septiembre;5;106,9;39;195
América;Colombia;Castilla y León;Segovia;2021;10;Octubre;7;106,9;47;329
América;Colombia;Castilla y León;Segovia;2021;11;Noviembre;7,1;106,9;63;447
América;Colombia;Castilla y León;Segovia;2021;12;Diciembre;6,6;106,9;61;403
América;Colombia;Castilla y León;Soria;2021;10;Octubre;7,3;106,9;35;256
América;Colombia;Castilla y León;Soria;2021;11;Noviembre;5,5;106,9;31;171
América;Colombia;Castilla y León;Valladolid;2021;6;Junio;9;106,9;38;342
América;Colombia;Castilla y León;Valladolid;2021;7;Julio;7,5;106,9;53;398
América;Colombia;Castilla y León;Valladolid;2021;8;Agosto;12,2;106,9;70;854
América;Colombia;Castilla y León;Valladolid;2021;9;Septiembre;6,9;106,9;70;483
América;Colombia;Castilla y León;Valladolid;2021;10;Octubre;8,9;106,9;119;1059
América;Colombia;Castilla y León;Valladolid;2021;11;Noviembre;7,2;106,9;120;864
América;Colombia;Castilla y León;Valladolid;2021;12;Diciembre;8,1;106,9;127;1029
América;Colombia;Castilla y León;Zamora;2021;12;Diciembre;6,4;106,9;31;198
América;Colombia;Castilla y León;Ávila;2021;8;Agosto;14,8;106,9;30;444
América;Colombia;Castilla y León;Ávila;2021;10;Octubre;5,9;106,9;45;266
América;Colombia;Castilla y León;Ávila;2021;11;Noviembre;6,6;106,9;41;271
América;Colombia;Castilla y León;Ávila;2021;12;Diciembre;8,4;106,9;38;319
América;Colombia;Castilla y León;Burgos;2022;1;Enero;14,1;102,31;156;2200
América;Colombia;Castilla y León;Burgos;2022;2;Febrero;10,2;102,31;125;1275
América;Colombia;Castilla y León;Burgos;2022;3;Marzo;10;102,31;146;1460
América;Colombia;Castilla y León;Burgos;2022;4;Abril;9,2;102,31;145;1334
América;Colombia;Castilla y León;Burgos;2022;5;Mayo;9,3;102,31;221;2055
América;Colombia;Castilla y León;Burgos;2022;6;Junio;9,9;102,31;182;1802
América;Colombia;Castilla y León;Burgos;2022;7;Julio;10,6;102,31;239;2533
América;Colombia;Castilla y León;Burgos;2022;8;Agosto;11,3;102,31;234;2644
América;Colombia;Castilla y León;Burgos;2022;9;Septiembre;11,1;102,31;186;2065
América;Colombia;Castilla y León;Burgos;2022;10;Octubre;7,6;102,31;176;1338
América;Colombia;Castilla y León;Burgos;2022;11;Noviembre;9,1;102,31;184;1674
América;Colombia;Castilla y León;Burgos;2022;12;Diciembre;10,1;102,31;194;1959
América;Colombia;Castilla y León;León;2022;1;Enero;14,8;102,31;143;2116
América;Colombia;Castilla y León;León;2022;2;Febrero;12;102,31;90;1080
América;Colombia;Castilla y León;León;2022;3;Marzo;11,7;102,31;98;1147
América;Colombia;Castilla y León;León;2022;4;Abril;8,8;102,31;120;1056
América;Colombia;Castilla y León;León;2022;5;Mayo;11,8;102,31;139;1640
América;Colombia;Castilla y León;León;2022;6;Junio;12,4;102,31;148;1835
América;Colombia;Castilla y León;León;2022;7;Julio;9;102,31;174;1566
América;Colombia;Castilla y León;León;2022;8;Agosto;13,1;102,31;172;2253
América;Colombia;Castilla y León;León;2022;9;Septiembre;8,4;102,31;132;1109
América;Colombia;Castilla y León;León;2022;10;Octubre;9,1;102,31;132;1201
América;Colombia;Castilla y León;León;2022;11;Noviembre;11;102,31;148;1628
América;Colombia;Castilla y León;León;2022;12;Diciembre;11,3;102,31;164;1853
América;Colombia;Castilla y León;Palencia;2022;5;Mayo;11,5;102,31;40;460
América;Colombia;Castilla y León;Palencia;2022;6;Junio;8,2;102,31;37;303
América;Colombia;Castilla y León;Palencia;2022;7;Julio;11,4;102,31;31;353
América;Colombia;Castilla y León;Palencia;2022;8;Agosto;10,7;102,31;40;428
América;Colombia;Castilla y León;Palencia;2022;10;Octubre;7,8;102,31;38;296
América;Colombia;Castilla y León;Palencia;2022;11;Noviembre;7,4;102,31;38;281
América;Colombia;Castilla y León;Palencia;2022;12;Diciembre;6,9;102,31;46;317
América;Colombia;Castilla y León;Salamanca;2022;1;Enero;11,2;102,31;94;1053
América;Colombia;Castilla y León;Salamanca;2022;2;Febrero;9,9;102,31;65;644
América;Colombia;Castilla y León;Salamanca;2022;3;Marzo;9,2;102,31;59;543
América;Colombia;Castilla y León;Salamanca;2022;4;Abril;8,3;102,31;101;838
América;Colombia;Castilla y León;Salamanca;2022;5;Mayo;7,7;102,31;119;916
América;Colombia;Castilla y León;Salamanca;2022;6;Junio;11,9;102,31;110;1309
América;Colombia;Castilla y León;Salamanca;2022;7;Julio;9,4;102,31;136;1278
América;Colombia;Castilla y León;Salamanca;2022;8;Agosto;10;102,31;143;1430
América;Colombia;Castilla y León;Salamanca;2022;9;Septiembre;8,7;102,31;133;1157
América;Colombia;Castilla y León;Salamanca;2022;10;Octubre;7,9;102,31;133;1051
América;Colombia;Castilla y León;Salamanca;2022;11;Noviembre;9,5;102,31;138;1311
América;Colombia;Castilla y León;Salamanca;2022;12;Diciembre;8,7;102,31;87;757
América;Colombia;Castilla y León;Segovia;2022;1;Enero;10,6;102,31;73;774
América;Colombia;Castilla y León;Segovia;2022;2;Febrero;4;102,31;41;164
América;Colombia;Castilla y León;Segovia;2022;3;Marzo;8,2;102,31;62;508
América;Colombia;Castilla y León;Segovia;2022;4;Abril;8,9;102,31;95;846
América;Colombia;Castilla y León;Segovia;2022;5;Mayo;8,2;102,31;90;738
América;Colombia;Castilla y León;Segovia;2022;6;Junio;8,6;102,31;86;740
América;Colombia;Castilla y León;Segovia;2022;7;Julio;9,7;102,31;171;1659
América;Colombia;Castilla y León;Segovia;2022;8;Agosto;8,3;102,31;77;639
América;Colombia;Castilla y León;Segovia;2022;9;Septiembre;7;102,31;95;665
América;Colombia;Castilla y León;Segovia;2022;10;Octubre;8,6;102,31;83;714
América;Colombia;Castilla y León;Segovia;2022;11;Noviembre;7,8;102,31;89;694
América;Colombia;Castilla y León;Segovia;2022;12;Diciembre;6,7;102,31;107;717
América;Colombia;Castilla y León;Soria;2022;1;Enero;15,7;102,31;34;534
América;Colombia;Castilla y León;Soria;2022;5;Mayo;9,7;102,31;48;466
América;Colombia;Castilla y León;Soria;2022;6;Junio;6,6;102,31;44;290
América;Colombia;Castilla y León;Soria;2022;7;Julio;9,4;102,31;56;526
América;Colombia;Castilla y León;Soria;2022;8;Agosto;9,2;102,31;49;451
América;Colombia;Castilla y León;Soria;2022;10;Octubre;13,8;102,31;49;676
América;Colombia;Castilla y León;Soria;2022;11;Noviembre;9,6;102,31;74;710
América;Colombia;Castilla y León;Soria;2022;12;Diciembre;10,9;102,31;46;501
América;Colombia;Castilla y León;Valladolid;2022;1;Enero;9,8;102,31;121;1186
América;Colombia;Castilla y León;Valladolid;2022;2;Febrero;9,3;102,31;123;1144
América;Colombia;Castilla y León;Valladolid;2022;3;Marzo;10,8;102,31;129;1393
América;Colombia;Castilla y León;Valladolid;2022;4;Abril;7,6;102,31;155;1178
América;Colombia;Castilla y León;Valladolid;2022;5;Mayo;9,6;102,31;161;1546
América;Colombia;Castilla y León;Valladolid;2022;6;Junio;9,3;102,31;184;1711
América;Colombia;Castilla y León;Valladolid;2022;7;Julio;8,6;102,31;189;1625
América;Colombia;Castilla y León;Valladolid;2022;8;Agosto;11,7;102,31;248;2902
América;Colombia;Castilla y León;Valladolid;2022;9;Septiembre;9;102,31;159;1431
América;Colombia;Castilla y León;Valladolid;2022;10;Octubre;8,6;102,31;195;1677
América;Colombia;Castilla y León;Valladolid;2022;11;Noviembre;10,4;102,31;181;1882
América;Colombia;Castilla y León;Valladolid;2022;12;Diciembre;9,9;102,31;206;2039
América;Colombia;Castilla y León;Zamora;2022;5;Mayo;9,1;102,31;32;291
América;Colombia;Castilla y León;Zamora;2022;7;Julio;10,6;102,31;33;350
América;Colombia;Castilla y León;Zamora;2022;8;Agosto;9,9;102,31;48;475
América;Colombia;Castilla y León;Zamora;2022;9;Septiembre;10,6;102,31;32;339
América;Colombia;Castilla y León;Zamora;2022;11;Noviembre;9,1;102,31;33;300
América;Colombia;Castilla y León;Ávila;2022;1;Enero;16;102,31;54;864
América;Colombia;Castilla y León;Ávila;2022;2;Febrero;10,4;102,31;48;499
América;Colombia;Castilla y León;Ávila;2022;3;Marzo;11,5;102,31;80;920
América;Colombia;Castilla y León;Ávila;2022;4;Abril;8,6;102,31;92;791
América;Colombia;Castilla y León;Ávila;2022;5;Mayo;9,8;102,31;86;843
América;Colombia;Castilla y León;Ávila;2022;6;Junio;12,8;102,31;90;1152
América;Colombia;Castilla y León;Ávila;2022;7;Julio;8,4;102,31;99;832
América;Colombia;Castilla y León;Ávila;2022;8;Agosto;16,9;102,31;80;1352
América;Colombia;Castilla y León;Ávila;2022;9;Septiembre;8,2;102,31;77;631
América;Colombia;Castilla y León;Ávila;2022;10;Octubre;9,7;102,31;80;776
América;Colombia;Castilla y León;Ávila;2022;11;Noviembre;9,5;102,31;78;741
América;Colombia;Castilla y León;Ávila;2022;12;Diciembre;11,2;102,31;106;1187
América;Colombia;Andalucía;Almería;2020;1;Enero;15,6;74,26;160;2496
América;Colombia;Andalucía;Almería;2020;2;Febrero;12,6;74,26;149;1877
América;Colombia;Andalucía;Almería;2020;3;Marzo;13,4;74,26;113;1514
América;Colombia;Andalucía;Almería;2020;4;Abril;14,3;74,26;77;1101
América;Colombia;Andalucía;Almería;2020;5;Mayo;11,9;74,26;65;774
América;Colombia;Andalucía;Almería;2020;6;Junio;11;74,26;78;858
América;Colombia;Andalucía;Almería;2020;7;Julio;14,2;74,26;72;1022
América;Colombia;Andalucía;Almería;2020;8;Agosto;14,6;74,26;77;1124
América;Colombia;Andalucía;Almería;2020;9;Septiembre;11,5;74,26;66;759
América;Colombia;Andalucía;Almería;2020;10;Octubre;11,7;74,26;68;796
América;Colombia;Andalucía;Almería;2020;11;Noviembre;9;74,26;44;396
América;Colombia;Andalucía;Almería;2020;12;Diciembre;15,6;74,26;60;936
América;Colombia;Andalucía;Cádiz;2020;1;Enero;13,6;74,26;177;2407
América;Colombia;Andalucía;Cádiz;2020;2;Febrero;11,6;74,26;135;1566
América;Colombia;Andalucía;Cádiz;2020;3;Marzo;11,1;74,26;106;1177
América;Colombia;Andalucía;Cádiz;2020;4;Abril;13,3;74,26;87;1157
América;Colombia;Andalucía;Cádiz;2020;5;Mayo;10,5;74,26;84;882
América;Colombia;Andalucía;Cádiz;2020;6;Junio;9,9;74,26;58;574
América;Colombia;Andalucía;Cádiz;2020;7;Julio;10,7;74,26;75;803
América;Colombia;Andalucía;Cádiz;2020;8;Agosto;13,4;74,26;71;951
América;Colombia;Andalucía;Cádiz;2020;9;Septiembre;14,2;74,26;54;767
América;Colombia;Andalucía;Cádiz;2020;10;Octubre;11,8;74,26;48;566
América;Colombia;Andalucía;Cádiz;2020;11;Noviembre;10,3;74,26;46;474
América;Colombia;Andalucía;Cádiz;2020;12;Diciembre;12,8;74,26;44;563
América;Colombia;Andalucía;Córdoba;2020;1;Enero;13,6;74,26;107;1455
América;Colombia;Andalucía;Córdoba;2020;2;Febrero;8,2;74,26;72;590
América;Colombia;Andalucía;Córdoba;2020;3;Marzo;10,8;74,26;46;497
América;Colombia;Andalucía;Córdoba;2020;4;Abril;12,9;74,26;30;387
América;Colombia;Andalucía;Córdoba;2020;5;Mayo;10,5;74,26;34;357
América;Colombia;Andalucía;Córdoba;2020;7;Julio;15,5;74,26;33;512
América;Colombia;Andalucía;Córdoba;2020;9;Septiembre;10,6;74,26;36;382
América;Colombia;Andalucía;Granada;2020;1;Enero;11,2;74,26;293;3282
América;Colombia;Andalucía;Granada;2020;2;Febrero;10,4;74,26;199;2070
América;Colombia;Andalucía;Granada;2020;3;Marzo;12,1;74,26;139;1682
América;Colombia;Andalucía;Granada;2020;4;Abril;14,9;74,26;70;1043
América;Colombia;Andalucía;Granada;2020;5;Mayo;14,2;74,26;68;966
América;Colombia;Andalucía;Granada;2020;6;Junio;13;74,26;74;962
América;Colombia;Andalucía;Granada;2020;7;Julio;16,9;74,26;79;1335
América;Colombia;Andalucía;Granada;2020;8;Agosto;16,6;74,26;67;1112
América;Colombia;Andalucía;Granada;2020;9;Septiembre;12,3;74,26;70;861
América;Colombia;Andalucía;Granada;2020;10;Octubre;16,9;74,26;55;930
América;Colombia;Andalucía;Granada;2020;11;Noviembre;11,2;74,26;61;683
América;Colombia;Andalucía;Granada;2020;12;Diciembre;13,2;74,26;62;818
América;Colombia;Andalucía;Huelva;2020;1;Enero;12,7;74,26;98;1245
América;Colombia;Andalucía;Huelva;2020;2;Febrero;9,3;74,26;71;660
América;Colombia;Andalucía;Huelva;2020;3;Marzo;13,9;74,26;54;751
América;Colombia;Andalucía;Huelva;2020;7;Julio;16,4;74,26;49;804
América;Colombia;Andalucía;Huelva;2020;8;Agosto;20,8;74,26;36;749
América;Colombia;Andalucía;Huelva;2020;9;Septiembre;12,9;74,26;35;452
América;Colombia;Andalucía;Jaén;2020;1;Enero;17,8;74,26;73;1299
América;Colombia;Andalucía;Jaén;2020;2;Febrero;10,4;74,26;47;489
América;Colombia;Andalucía;Jaén;2020;3;Marzo;15,5;74,26;52;806
América;Colombia;Andalucía;Jaén;2020;7;Julio;16;74,26;35;560
América;Colombia;Andalucía;Málaga;2020;1;Enero;13,2;74,26;627;8276
América;Colombia;Andalucía;Málaga;2020;2;Febrero;11,5;74,26;455;5233
América;Colombia;Andalucía;Málaga;2020;3;Marzo;11,8;74,26;299;3528
América;Colombia;Andalucía;Málaga;2020;4;Abril;15,2;74,26;218;3314
América;Colombia;Andalucía;Málaga;2020;5;Mayo;13,2;74,26;174;2297
América;Colombia;Andalucía;Málaga;2020;6;Junio;11,1;74,26;196;2176
América;Colombia;Andalucía;Málaga;2020;7;Julio;14,3;74,26;211;3017
América;Colombia;Andalucía;Málaga;2020;8;Agosto;13,8;74,26;197;2719
América;Colombia;Andalucía;Málaga;2020;9;Septiembre;12,1;74,26;163;1972
América;Colombia;Andalucía;Málaga;2020;10;Octubre;16,7;74,26;144;2405
América;Colombia;Andalucía;Málaga;2020;11;Noviembre;13,2;74,26;136;1795
América;Colombia;Andalucía;Málaga;2020;12;Diciembre;13,5;74,26;165;2228
América;Colombia;Andalucía;Sevilla;2020;1;Enero;12,3;74,26;443;5449
América;Colombia;Andalucía;Sevilla;2020;2;Febrero;10,3;74,26;268;2760
América;Colombia;Andalucía;Sevilla;2020;3;Marzo;13,8;74,26;197;2719
América;Colombia;Andalucía;Sevilla;2020;4;Abril;13,8;74,26;106;1463
América;Colombia;Andalucía;Sevilla;2020;5;Mayo;13,3;74,26;101;1343
América;Colombia;Andalucía;Sevilla;2020;6;Junio;10,8;74,26;95;1026
América;Colombia;Andalucía;Sevilla;2020;7;Julio;16,8;74,26;116;1949
América;Colombia;Andalucía;Sevilla;2020;8;Agosto;17,1;74,26;98;1676
América;Colombia;Andalucía;Sevilla;2020;9;Septiembre;11,4;74,26;97;1106
América;Colombia;Andalucía;Sevilla;2020;10;Octubre;15,3;74,26;88;1346
América;Colombia;Andalucía;Sevilla;2020;11;Noviembre;12,3;74,26;73;898
América;Colombia;Andalucía;Sevilla;2020;12;Diciembre;14,7;74,26;80;1176
América;Colombia;Andalucía;Almería;2021;1;Enero;7,6;67,83;40;304
América;Colombia;Andalucía;Almería;2021;2;Febrero;9,6;67,83;42;403
América;Colombia;Andalucía;Almería;2021;3;Marzo;10;67,83;32;320
América;Colombia;Andalucía;Almería;2021;4;Abril;9,3;67,83;43;400
América;Colombia;Andalucía;Almería;2021;5;Mayo;12;67,83;37;444
América;Colombia;Andalucía;Almería;2021;6;Junio;7,7;67,83;46;354
América;Colombia;Andalucía;Almería;2021;7;Julio;6,8;67,83;72;490
América;Colombia;Andalucía;Almería;2021;8;Agosto;12,3;67,83;71;873
América;Colombia;Andalucía;Almería;2021;9;Septiembre;6,9;67,83;88;607
América;Colombia;Andalucía;Almería;2021;10;Octubre;9,8;67,83;128;1254
América;Colombia;Andalucía;Almería;2021;11;Noviembre;8,2;67,83;146;1197
América;Colombia;Andalucía;Almería;2021;12;Diciembre;10,5;67,83;167;1754
América;Colombia;Andalucía;Cádiz;2021;1;Enero;7,1;67,83;46;327
América;Colombia;Andalucía;Cádiz;2021;2;Febrero;6,6;67,83;39;257
América;Colombia;Andalucía;Cádiz;2021;3;Marzo;9,3;67,83;49;456
América;Colombia;Andalucía;Cádiz;2021;4;Abril;12,3;67,83;46;566
América;Colombia;Andalucía;Cádiz;2021;5;Mayo;6,8;67,83;51;347
América;Colombia;Andalucía;Cádiz;2021;6;Junio;7,9;67,83;49;387
América;Colombia;Andalucía;Cádiz;2021;7;Julio;7,7;67,83;103;793
América;Colombia;Andalucía;Cádiz;2021;8;Agosto;11;67,83;109;1199
América;Colombia;Andalucía;Cádiz;2021;9;Septiembre;11;67,83;115;1265
América;Colombia;Andalucía;Cádiz;2021;10;Octubre;8,3;67,83;152;1262
América;Colombia;Andalucía;Cádiz;2021;11;Noviembre;7,8;67,83;143;1115
América;Colombia;Andalucía;Cádiz;2021;12;Diciembre;7,7;67,83;137;1055
América;Colombia;Andalucía;Córdoba;2021;7;Julio;6,9;67,83;42;290
América;Colombia;Andalucía;Córdoba;2021;8;Agosto;7,1;67,83;31;220
América;Colombia;Andalucía;Córdoba;2021;9;Septiembre;8,3;67,83;45;374
América;Colombia;Andalucía;Córdoba;2021;10;Octubre;7,1;67,83;75;533
América;Colombia;Andalucía;Córdoba;2021;11;Noviembre;6,7;67,83;118;791
América;Colombia;Andalucía;Córdoba;2021;12;Diciembre;6,7;67,83;83;556
América;Colombia;Andalucía;Granada;2021;1;Enero;5,7;67,83;53;302
América;Colombia;Andalucía;Granada;2021;2;Febrero;10,5;67,83;40;420
América;Colombia;Andalucía;Granada;2021;3;Marzo;11,1;67,83;40;444
América;Colombia;Andalucía;Granada;2021;4;Abril;9,8;67,83;41;402
América;Colombia;Andalucía;Granada;2021;5;Mayo;7,2;67,83;41;295
América;Colombia;Andalucía;Granada;2021;6;Junio;13,3;67,83;51;678
América;Colombia;Andalucía;Granada;2021;7;Julio;7,3;67,83;100;730
América;Colombia;Andalucía;Granada;2021;8;Agosto;10,3;67,83;99;1020
América;Colombia;Andalucía;Granada;2021;9;Septiembre;8,3;67,83;121;1004
América;Colombia;Andalucía;Granada;2021;10;Octubre;7;67,83;173;1211
América;Colombia;Andalucía;Granada;2021;11;Noviembre;7,3;67,83;197;1438
América;Colombia;Andalucía;Granada;2021;12;Diciembre;7,9;67,83;179;1414
América;Colombia;Andalucía;Huelva;2021;7;Julio;8,4;67,83;39;328
América;Colombia;Andalucía;Huelva;2021;8;Agosto;11,3;67,83;36;407
América;Colombia;Andalucía;Huelva;2021;9;Septiembre;10,4;67,83;38;395
América;Colombia;Andalucía;Huelva;2021;10;Octubre;7;67,83;44;308
América;Colombia;Andalucía;Huelva;2021;11;Noviembre;9,6;67,83;65;624
América;Colombia;Andalucía;Huelva;2021;12;Diciembre;10,8;67,83;56;605
América;Colombia;Andalucía;Jaén;2021;9;Septiembre;10,2;67,83;33;337
América;Colombia;Andalucía;Jaén;2021;10;Octubre;9,5;67,83;55;523
América;Colombia;Andalucía;Jaén;2021;11;Noviembre;8,5;67,83;43;366
América;Colombia;Andalucía;Jaén;2021;12;Diciembre;7,9;67,83;70;553
América;Colombia;Andalucía;Málaga;2021;1;Enero;6,6;67,83;128;845
América;Colombia;Andalucía;Málaga;2021;2;Febrero;6,9;67,83;115;794
América;Colombia;Andalucía;Málaga;2021;3;Marzo;8;67,83;119;952
América;Colombia;Andalucía;Málaga;2021;4;Abril;9;67,83;117;1053
América;Colombia;Andalucía;Málaga;2021;5;Mayo;11,4;67,83;151;1721
América;Colombia;Andalucía;Málaga;2021;6;Junio;10,2;67,83;176;1795
América;Colombia;Andalucía;Málaga;2021;7;Julio;7,6;67,83;377;2865
América;Colombia;Andalucía;Málaga;2021;8;Agosto;10,9;67,83;343;3739
América;Colombia;Andalucía;Málaga;2021;9;Septiembre;8,8;67,83;343;3018
América;Colombia;Andalucía;Málaga;2021;10;Octubre;9;67,83;498;4482
América;Colombia;Andalucía;Málaga;2021;11;Noviembre;7,6;67,83;517;3929
América;Colombia;Andalucía;Málaga;2021;12;Diciembre;8,1;67,83;520;4212
América;Colombia;Andalucía;Sevilla;2021;1;Enero;9,3;67,83;63;586
América;Colombia;Andalucía;Sevilla;2021;2;Febrero;10,7;67,83;58;621
América;Colombia;Andalucía;Sevilla;2021;3;Marzo;11,4;67,83;67;764
América;Colombia;Andalucía;Sevilla;2021;4;Abril;9,1;67,83;55;501
América;Colombia;Andalucía;Sevilla;2021;5;Mayo;11,2;67,83;69;773
América;Colombia;Andalucía;Sevilla;2021;6;Junio;9,2;67,83;69;635
América;Colombia;Andalucía;Sevilla;2021;7;Julio;7,9;67,83;161;1272
América;Colombia;Andalucía;Sevilla;2021;8;Agosto;9,9;67,83;125;1238
América;Colombia;Andalucía;Sevilla;2021;9;Septiembre;8;67,83;180;1440
América;Colombia;Andalucía;Sevilla;2021;10;Octubre;8,2;67,83;314;2575
América;Colombia;Andalucía;Sevilla;2021;11;Noviembre;7,2;67,83;420;3024
América;Colombia;Andalucía;Sevilla;2021;12;Diciembre;6,7;67,83;311;2084
América;Colombia;Andalucía;Almería;2019;7;Julio;10,4;79,18;108;1123
América;Colombia;Andalucía;Almería;2019;8;Agosto;12,6;79,18;144;1814
América;Colombia;Andalucía;Almería;2019;9;Septiembre;12,1;79,18;143;1730
América;Colombia;Andalucía;Almería;2019;10;Octubre;10,5;79,18;158;1659
América;Colombia;Andalucía;Almería;2019;11;Noviembre;9,9;79,18;119;1178
América;Colombia;Andalucía;Almería;2019;12;Diciembre;15,4;79,18;145;2233
América;Colombia;Andalucía;Cádiz;2019;7;Julio;8,6;79,18;171;1471
América;Colombia;Andalucía;Cádiz;2019;8;Agosto;10,2;79,18;183;1867
América;Colombia;Andalucía;Cádiz;2019;9;Septiembre;9,4;79,18;256;2406
América;Colombia;Andalucía;Cádiz;2019;10;Octubre;10,4;79,18;234;2434
América;Colombia;Andalucía;Cádiz;2019;11;Noviembre;11,3;79,18;186;2102
América;Colombia;Andalucía;Cádiz;2019;12;Diciembre;12,9;79,18;145;1871
América;Colombia;Andalucía;Córdoba;2019;7;Julio;9,1;79,18;80;728
América;Colombia;Andalucía;Córdoba;2019;8;Agosto;11,2;79,18;62;694
América;Colombia;Andalucía;Córdoba;2019;9;Septiembre;8,4;79,18;97;815
América;Colombia;Andalucía;Córdoba;2019;10;Octubre;10,1;79,18;84;848
América;Colombia;Andalucía;Córdoba;2019;11;Noviembre;9,7;79,18;85;825
América;Colombia;Andalucía;Córdoba;2019;12;Diciembre;13;79,18;96;1248
América;Colombia;Andalucía;Granada;2019;7;Julio;7,4;79,18;210;1554
América;Colombia;Andalucía;Granada;2019;8;Agosto;11,9;79,18;226;2689
América;Colombia;Andalucía;Granada;2019;9;Septiembre;9,3;79,18;305;2837
América;Colombia;Andalucía;Granada;2019;10;Octubre;9,7;79,18;246;2386
América;Colombia;Andalucía;Granada;2019;11;Noviembre;10,1;79,18;243;2454
América;Colombia;Andalucía;Granada;2019;12;Diciembre;11,8;79,18;268;3162
América;Colombia;Andalucía;Huelva;2019;7;Julio;9,2;79,18;82;754
América;Colombia;Andalucía;Huelva;2019;8;Agosto;13,5;79,18;83;1121
América;Colombia;Andalucía;Huelva;2019;9;Septiembre;9,9;79,18;74;733
América;Colombia;Andalucía;Huelva;2019;10;Octubre;11;79,18;62;682
América;Colombia;Andalucía;Huelva;2019;11;Noviembre;10,9;79,18;65;709
